county_code,sector_desc,week_ending,county_ansi,state_ansi,CV (%),reference_period_desc,Value,state_name,end_code,freq_desc,agg_level_desc,short_desc,asd_code,class_desc,domain_desc,congr_district_code,watershed_code,util_practice_desc,state_fips_code,country_name,prodn_practice_desc,watershed_desc,region_desc,domaincat_desc,year,statisticcat_desc,zip_5,asd_desc,source_desc,commodity_desc,unit_desc,begin_code,state_alpha,country_code,location_desc,load_time,group_desc,county_name
095,ECONOMICS,,095,21,41.1,YEAR,4,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, HARLAN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,HARLAN
109,ECONOMICS,,109,21,41.1,YEAR,30,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, JACKSON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,JACKSON
115,ECONOMICS,,115,21,41.1,YEAR,34,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, JOHNSON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,JOHNSON
119,ECONOMICS,,119,21,41.1,YEAR,1,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, KNOTT",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,KNOTT
121,ECONOMICS,,121,21,41.1,YEAR,30,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, KNOX",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,KNOX
125,ECONOMICS,,125,21,41.1,YEAR,82,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, LAUREL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LAUREL
127,ECONOMICS,,127,21,41.1,YEAR,30,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, LAWRENCE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LAWRENCE
129,ECONOMICS,,129,21,41.1,YEAR,12,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, LEE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LEE
131,ECONOMICS,,131,21,41.1,YEAR,6,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, LESLIE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LESLIE
133,ECONOMICS,,133,21,41.1,YEAR,6,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, LETCHER",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LETCHER
135,ECONOMICS,,135,21,41.1,YEAR,46,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, LEWIS",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LEWIS
147,ECONOMICS,,147,21,41.1,YEAR,9,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, MCCREARY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MCCREARY
153,ECONOMICS,,153,21,41.1,YEAR,22,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, MAGOFFIN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MAGOFFIN
159,ECONOMICS,,159,21,41.1,YEAR,3,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, MARTIN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MARTIN
165,ECONOMICS,,165,21,41.1,YEAR,18,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, MENIFEE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MENIFEE
175,ECONOMICS,,175,21,41.1,YEAR,45,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, MORGAN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MORGAN
189,ECONOMICS,,189,21,41.1,YEAR,15,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, OWSLEY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,OWSLEY
193,ECONOMICS,,193,21,41.1,YEAR,2,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, PERRY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,PERRY
195,ECONOMICS,,195,21,41.1,YEAR,15,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, PIKE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,PIKE
197,ECONOMICS,,197,21,41.1,YEAR,18,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, POWELL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,POWELL
199,ECONOMICS,,199,21,41.1,YEAR,82,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, PULASKI",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,PULASKI
203,ECONOMICS,,203,21,41.1,YEAR,73,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, ROCKCASTLE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,ROCKCASTLE
205,ECONOMICS,,205,21,41.1,YEAR,19,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, ROWAN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,ROWAN
231,ECONOMICS,,231,21,41.1,YEAR,48,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, WAYNE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,WAYNE
235,ECONOMICS,,235,21,41.1,YEAR,27,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, WHITLEY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,WHITLEY
237,ECONOMICS,,237,21,41.1,YEAR,16,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,60,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (140 TO 179 ACRES),2017,OPERATIONS,,EASTERN OR MOUNTAIN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, EASTERN OR MOUNTAIN, WOLFE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,WOLFE
007,ECONOMICS,,007,21,52.4,YEAR,19,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, BALLARD",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,BALLARD
035,ECONOMICS,,035,21,52.4,YEAR,29,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, CALLOWAY",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CALLOWAY
039,ECONOMICS,,039,21,52.4,YEAR,6,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, CARLISLE",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CARLISLE
075,ECONOMICS,,075,21,52.4,YEAR,5,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, FULTON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,FULTON
083,ECONOMICS,,083,21,52.4,YEAR,40,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, GRAVES",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,GRAVES
105,ECONOMICS,,105,21,52.4,YEAR,5,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, HICKMAN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,HICKMAN
139,ECONOMICS,,139,21,52.4,YEAR,18,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, LIVINGSTON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LIVINGSTON
143,ECONOMICS,,143,21,52.4,YEAR,12,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, LYON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LYON
145,ECONOMICS,,145,21,52.4,YEAR,7,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, MCCRACKEN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MCCRACKEN
157,ECONOMICS,,157,21,52.4,YEAR,21,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, MARSHALL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MARSHALL
221,ECONOMICS,,221,21,52.4,YEAR,22,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,10,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,PURCHASE,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, PURCHASE, TRIGG",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,TRIGG
033,ECONOMICS,,033,21,52.4,YEAR,26,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, CALDWELL",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CALDWELL
047,ECONOMICS,,047,21,52.4,YEAR,55,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, CHRISTIAN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CHRISTIAN
055,ECONOMICS,,055,21,52.4,YEAR,32,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, CRITTENDEN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,CRITTENDEN
059,ECONOMICS,,059,21,52.4,YEAR,25,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, DAVIESS",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,DAVIESS
091,ECONOMICS,,091,21,52.4,YEAR,23,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, HANCOCK",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,HANCOCK
101,ECONOMICS,,101,21,52.4,YEAR,14,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, HENDERSON",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,HENDERSON
107,ECONOMICS,,107,21,52.4,YEAR,18,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, HOPKINS",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,HOPKINS
141,ECONOMICS,,141,21,52.4,YEAR,43,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, LOGAN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,LOGAN
149,ECONOMICS,,149,21,52.4,YEAR,19,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, MCLEAN",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MCLEAN
177,ECONOMICS,,177,21,52.4,YEAR,19,KENTUCKY,00,ANNUAL,COUNTY,FARM OPERATIONS - NUMBER OF OPERATIONS,20,ALL CLASSES,AREA OPERATED,,00000000,ALL UTILIZATION PRACTICES,21,UNITED STATES,ALL PRODUCTION PRACTICES,,,AREA OPERATED: (180 TO 219 ACRES),2017,OPERATIONS,,MIDWESTERN,CENSUS,FARM OPERATIONS,OPERATIONS,00,KY,9000,"KENTUCKY, MIDWESTERN, MUHLENBERG",2018-02-01 00:00:00.000,FARMS & LAND & ASSETS,MUHLENBERG
